sale_date,product_id,total_items_sold,total_revenue
2024-01-12,45,42,4250.00
2024-01-12,18,13,1885.00
2024-01-12,16,12,1740.00
2024-01-12,46,12,1560.00
2024-01-12,37,14,910.00
2024-01-12,7,5,575.00
2024-01-12,5,6,510.00
2024-01-12,38,6,510.00
2024-01-12,4,7,470.00
2024-01-12,19,3,435.00
2024-01-12,6,2,230.00
2024-01-12,39,1,115.00
2024-01-12,36,2,50.00
2024-01-11,1,957,62790.00
2024-01-11,2,387,33495.00
2024-01-11,17,116,13665.00
2024-01-11,15,107,12655.00
2024-01-11,3,62,7380.00
2024-01-11,45,60,6100.00
2024-01-11,20,50,5825.00
2024-01-11,16,39,5725.00
2024-01-11,44,67,5540.00
2024-01-11,18,22,3225.00
2024-01-11,7,14,1610.00
2024-01-11,46,9,1260.00
2024-01-11,19,8,1195.00
2024-01-11,8,6,870.00
2024-01-11,38,8,720.00
2024-01-11,5,6,530.00
2024-01-11,4,6,390.00
2024-01-11,37,4,260.00
2024-01-11,39,1,115.00
2024-01-11,36,3,75.00
2024-01-10,1,1090,71600.00
2024-01-10,2,389,33705.00
2024-01-10,15,105,12600.00
2024-01-10,17,97,11580.00
2024-01-10,3,73,8470.00
2024-01-10,45,74,7525.00
2024-01-10,44,85,7020.00
2024-01-10,20,50,5800.00
2024-01-10,18,22,3225.00
2024-01-10,16,21,3185.00
2024-01-10,7,14,1635.00
2024-01-10,46,9,1170.00
2024-01-10,37,17,1120.00
2024-01-10,38,7,635.00
2024-01-10,19,4,580.00
2024-01-10,4,7,470.00
2024-01-10,6,4,460.00
2024-01-10,8,3,435.00
2024-01-10,5,3,255.00
2024-01-10,36,4,100.00
2024-01-09,1,919,60170.00
2024-01-09,2,331,28655.00
2024-01-09,15,99,11660.00
2024-01-09,17,92,10680.00
2024-01-09,45,91,9225.00
2024-01-09,44,81,6680.00
2024-01-09,3,47,5480.00
2024-01-09,18,35,5460.00
2024-01-09,16,29,4275.00
2024-01-09,20,30,3475.00
2024-01-09,46,14,1850.00
2024-01-09,37,23,1525.00
2024-01-09,19,9,1410.00
2024-01-09,7,11,1290.00
2024-01-09,4,15,975.00
2024-01-09,38,6,510.00
2024-01-09,6,2,230.00
2024-01-09,39,2,230.00
2024-01-09,5,2,170.00
2024-01-09,8,1,145.00
2024-01-09,36,4,100.00
2024-01-08,1,1113,73050.00
2024-01-08,2,410,35290.00
2024-01-08,15,140,16525.00
2024-01-08,17,124,14410.00
2024-01-08,3,103,12095.00
2024-01-08,45,103,10350.00
2024-01-08,44,108,8800.00
2024-01-08,20,67,7880.00
2024-01-08,16,43,6515.00
2024-01-08,18,31,4530.00
2024-01-08,37,31,2030.00
2024-01-08,46,13,1810.00
2024-01-08,7,14,1610.00
2024-01-08,19,8,1160.00
2024-01-08,4,12,780.00
2024-01-08,5,8,700.00
2024-01-08,38,8,700.00
2024-01-08,39,3,345.00
2024-01-08,8,2,325.00
2024-01-08,6,2,255.00
2024-01-08,36,3,75.00
2024-01-07,1,1276,83675.00
2024-01-07,2,419,36175.00
2024-01-07,15,138,16170.00
2024-01-07,17,138,16095.00
2024-01-07,44,117,9520.00
2024-01-07,45,93,9350.00
2024-01-07,3,76,8840.00
2024-01-07,20,62,7155.00
2024-01-07,16,30,4595.00
2024-01-07,18,21,3045.00
2024-01-07,37,41,2695.00
2024-01-07,46,16,2080.00
2024-01-07,38,14,1210.00
2024-01-07,19,7,1050.00
2024-01-07,7,7,805.00
2024-01-07,5,5,425.00
2024-01-07,4,5,325.00
2024-01-07,6,2,230.00
2024-01-07,39,2,230.00
2024-01-07,8,1,180.00
2024-01-06,1,1414,92645.00
2024-01-06,2,526,45150.00
2024-01-06,17,179,20810.00
2024-01-06,15,128,15045.00
2024-01-06,45,137,13925.00
2024-01-06,3,105,12350.00
2024-01-06,16,56,8330.00
2024-01-06,44,101,8280.00
2024-01-06,20,61,7115.00
2024-01-06,18,33,5030.00
2024-01-06,46,20,2750.00
2024-01-06,37,32,2080.00
2024-01-06,19,13,1885.00
2024-01-06,7,15,1775.00
2024-01-06,4,13,860.00
2024-01-06,38,8,680.00
2024-01-06,5,5,465.00
2024-01-06,39,3,345.00
2024-01-06,6,3,345.00
2024-01-06,8,2,325.00
2024-01-06,36,8,200.00
2024-01-05,1,1070,70255.00
2024-01-05,2,375,32355.00
2024-01-05,17,106,12390.00
2024-01-05,15,95,11275.00
2024-01-05,3,78,9145.00
2024-01-05,45,87,8750.00
2024-01-05,20,69,8185.00
2024-01-05,44,85,6820.00
2024-01-05,16,37,5435.00
2024-01-05,18,17,2465.00
2024-01-05,7,18,2170.00
2024-01-05,46,13,1720.00
2024-01-05,4,21,1455.00
2024-01-05,37,20,1330.00
2024-01-05,19,8,1160.00
2024-01-05,38,9,785.00
2024-01-05,6,4,485.00
2024-01-05,8,3,435.00
2024-01-05,5,4,340.00
2024-01-05,39,2,230.00
2024-01-05,36,4,100.00
2024-01-04,1,1240,81320.00
2024-01-04,2,433,37405.00
2024-01-04,15,112,13280.00
2024-01-04,17,105,12175.00
2024-01-04,3,103,11995.00
2024-01-04,44,109,8960.00
2024-01-04,45,70,7025.00
2024-01-04,16,46,6845.00
2024-01-04,20,52,6155.00
2024-01-04,18,40,5905.00
2024-01-04,46,21,2760.00
2024-01-04,19,14,2030.00
2024-01-04,7,9,1085.00
2024-01-04,37,13,875.00
2024-01-04,6,7,805.00
2024-01-04,38,9,765.00
2024-01-04,4,10,650.00
2024-01-04,5,7,615.00
2024-01-04,8,4,580.00
2024-01-04,36,2,50.00
2024-01-03,1,1369,90065.00
2024-01-03,2,461,39745.00
2024-01-03,15,139,16435.00
2024-01-03,17,112,13055.00
2024-01-03,3,97,11430.00
2024-01-03,45,87,8850.00
2024-01-03,44,103,8400.00
2024-01-03,20,70,8150.00
2024-01-03,16,47,7165.00
2024-01-03,18,43,6270.00
2024-01-03,19,19,2755.00
2024-01-03,46,17,2270.00
2024-01-03,37,28,1820.00
2024-01-03,7,13,1520.00
2024-01-03,8,8,1160.00
2024-01-03,5,9,765.00
2024-01-03,38,8,680.00
2024-01-03,4,9,585.00
2024-01-03,39,4,460.00
2024-01-03,36,10,250.00
2024-01-02,1,1495,97505.00
2024-01-02,2,543,46515.00
2024-01-02,3,119,13860.00
2024-01-02,15,111,13090.00
2024-01-02,17,106,12390.00
2024-01-02,45,104,10625.00
2024-01-02,44,92,7440.00
2024-01-02,20,55,6375.00
2024-01-02,16,37,5470.00
2024-01-02,18,23,3370.00
2024-01-02,46,15,2010.00
2024-01-02,7,14,1635.00
2024-01-02,19,10,1450.00
2024-01-02,38,16,1360.00
2024-01-02,5,15,1275.00
2024-01-02,37,15,1020.00
2024-01-02,4,12,795.00
2024-01-02,8,5,760.00
2024-01-02,6,5,575.00
2024-01-02,39,3,345.00
2024-01-02,36,5,125.00
2024-01-01,1,554,36130.00
2024-01-01,2,152,12980.00
2024-01-01,15,46,5465.00
2024-01-01,3,40,4600.00
2024-01-01,16,24,3550.00
2024-01-01,45,34,3400.00
2024-01-01,44,40,3200.00
2024-01-01,17,22,2530.00
2024-01-01,20,16,1890.00
2024-01-01,46,12,1590.00
2024-01-01,18,10,1485.00
2024-01-01,19,8,1195.00
2024-01-01,37,10,650.00
2024-01-01,7,4,460.00
2024-01-01,4,7,455.00
2024-01-01,5,4,340.00
2024-01-01,8,2,290.00
2024-01-01,6,2,230.00
2024-01-01,38,2,190.00
2024-01-01,39,1,115.00
2024-01-01,36,2,50.00
2023-12-31,1,1342,87695.00
2023-12-31,2,406,34950.00
2023-12-31,15,105,12575.00
2023-12-31,3,92,10755.00
2023-12-31,17,89,10485.00
2023-12-31,45,83,8425.00
2023-12-31,20,65,7525.00
2023-12-31,44,92,7500.00
2023-12-31,16,41,5980.00
2023-12-31,18,30,4525.00
2023-12-31,19,16,2320.00
2023-12-31,37,28,1835.00
2023-12-31,46,13,1720.00
2023-12-31,7,12,1380.00
2023-12-31,38,9,765.00
2023-12-31,8,4,580.00
2023-12-31,4,8,520.00
2023-12-31,6,3,345.00
2023-12-31,5,4,340.00
2023-12-31,39,1,115.00
2023-12-31,36,4,100.00
2023-12-30,1,1850,120775.00
2023-12-30,2,503,43175.00
2023-12-30,15,188,22170.00
2023-12-30,17,150,17425.00
2023-12-30,3,117,13580.00
2023-12-30,44,156,12500.00
2023-12-30,45,102,10200.00
2023-12-30,16,55,8080.00
2023-12-30,20,63,7320.00
2023-12-30,18,27,3985.00
2023-12-30,19,20,2935.00
2023-12-30,37,35,2290.00
2023-12-30,46,16,2080.00
2023-12-30,7,11,1290.00
2023-12-30,4,18,1185.00
2023-12-30,38,11,955.00
2023-12-30,5,10,850.00
2023-12-30,8,5,760.00
2023-12-30,6,5,575.00
2023-12-30,36,7,175.00
2023-12-30,39,1,115.00
2023-12-29,1,1519,99560.00
2023-12-29,2,540,46740.00
2023-12-29,15,149,17610.00
2023-12-29,17,141,16440.00
2023-12-29,44,197,15860.00
2023-12-29,20,92,10730.00
2023-12-29,45,102,10250.00
2023-12-29,3,83,9820.00
2023-12-29,16,45,6700.00
2023-12-29,7,34,4235.00
2023-12-29,18,28,4130.00
2023-12-29,37,41,2665.00
2023-12-29,46,18,2340.00
2023-12-29,19,11,1630.00
2023-12-29,5,18,1530.00
2023-12-29,4,22,1460.00
2023-12-29,38,5,445.00
2023-12-29,8,2,290.00
2023-12-29,6,2,230.00
2023-12-29,39,2,230.00
2023-12-29,36,3,75.00
2023-12-28,1,1691,110515.00
2023-12-28,2,489,41805.00
2023-12-28,15,196,23040.00
2023-12-28,17,147,17180.00
2023-12-28,44,143,11600.00
2023-12-28,45,113,11375.00
2023-12-28,3,84,9785.00
2023-12-28,20,77,8980.00
2023-12-28,16,35,5075.00
2023-12-28,18,31,4495.00
2023-12-28,37,41,2695.00
2023-12-28,19,18,2610.00
2023-12-28,7,20,2350.00
2023-12-28,46,14,1880.00
2023-12-28,38,14,1190.00
2023-12-28,4,12,780.00
2023-12-28,5,7,615.00
2023-12-28,6,5,575.00
2023-12-28,8,2,325.00
2023-12-28,39,1,140.00
2023-12-28,36,2,50.00
2023-12-27,1,1319,86290.00
2023-12-27,2,365,31265.00
2023-12-27,15,150,17550.00
2023-12-27,44,135,10920.00
2023-12-27,45,97,9825.00
2023-12-27,17,76,8865.00
2023-12-27,3,75,8800.00
2023-12-27,20,61,7090.00
2023-12-27,16,35,5215.00
2023-12-27,18,15,2210.00
2023-12-27,46,14,1910.00
2023-12-27,37,22,1430.00
2023-12-27,7,9,1035.00
2023-12-27,19,7,1015.00
2023-12-27,38,11,935.00
2023-12-27,8,4,615.00
2023-12-27,4,9,585.00
2023-12-27,5,6,510.00
2023-12-27,6,3,345.00
2023-12-27,39,1,115.00
2023-12-27,36,2,50.00
2023-12-26,1,1736,113245.00
2023-12-26,2,495,42395.00
2023-12-26,15,136,16115.00
2023-12-26,17,127,14730.00
2023-12-26,45,120,12050.00
2023-12-26,44,147,11820.00
2023-12-26,20,83,9545.00
2023-12-26,3,66,7615.00
2023-12-26,16,42,6195.00
2023-12-26,18,22,3190.00
2023-12-26,19,21,3045.00
2023-12-26,37,46,2990.00
2023-12-26,46,16,2140.00
2023-12-26,7,15,1725.00
2023-12-26,38,15,1295.00
2023-12-26,4,12,780.00
2023-12-26,5,9,765.00
2023-12-26,6,5,575.00
2023-12-26,39,3,345.00
2023-12-26,8,2,325.00
2023-12-26,36,4,100.00
2023-12-25,1,1194,77820.00
2023-12-25,2,321,27285.00
2023-12-25,44,132,10760.00
2023-12-25,15,76,8890.00
2023-12-25,17,70,8225.00
2023-12-25,45,74,7475.00
2023-12-25,20,60,7025.00
2023-12-25,3,56,6565.00
2023-12-25,16,23,3370.00
2023-12-25,18,18,2610.00
2023-12-25,37,37,2435.00
2023-12-25,46,11,1490.00
2023-12-25,19,9,1305.00
2023-12-25,38,12,1020.00
2023-12-25,7,6,690.00
2023-12-25,4,9,600.00
2023-12-25,6,4,485.00
2023-12-25,5,5,425.00
2023-12-25,8,2,325.00
2023-12-25,39,1,115.00
2023-12-25,36,1,25.00
2023-12-24,1,1226,79900.00
2023-12-24,2,360,30800.00
2023-12-24,15,114,13285.00
2023-12-24,17,112,13080.00
2023-12-24,45,102,10200.00
2023-12-24,3,82,9530.00
2023-12-24,44,102,8180.00
2023-12-24,20,67,7780.00
2023-12-24,16,32,4745.00
2023-12-24,18,17,2570.00
2023-12-24,46,16,2080.00
2023-12-24,19,11,1630.00
2023-12-24,37,24,1575.00
2023-12-24,7,11,1265.00
2023-12-24,38,12,1020.00
2023-12-24,5,10,850.00
2023-12-24,4,12,780.00
2023-12-24,8,2,290.00
2023-12-24,39,1,140.00
2023-12-24,6,1,115.00
2023-12-24,36,2,50.00
2023-12-23,1,1893,123630.00
2023-12-23,2,576,49340.00
2023-12-23,17,203,23645.00
2023-12-23,15,202,23580.00
2023-12-23,45,152,15200.00
2023-12-23,44,173,13900.00
2023-12-23,20,118,13645.00
2023-12-23,3,107,12405.00
2023-12-23,16,45,6525.00
2023-12-23,18,38,5510.00
2023-12-23,19,16,2390.00
2023-12-23,46,15,1950.00
2023-12-23,37,29,1900.00
2023-12-23,7,14,1660.00
2023-12-23,5,16,1360.00
2023-12-23,4,18,1170.00
2023-12-23,38,11,955.00
2023-12-23,6,3,345.00
2023-12-23,8,2,290.00
2023-12-23,36,5,125.00
2023-12-23,39,1,115.00
2023-12-22,1,1830,119745.00
2023-12-22,2,567,48635.00
2023-12-22,15,173,20470.00
2023-12-22,17,171,19790.00
2023-12-22,44,163,13200.00
2023-12-22,45,121,12275.00
2023-12-22,3,92,10780.00
2023-12-22,20,90,10400.00
2023-12-22,16,44,6450.00
2023-12-22,18,42,6195.00
2023-12-22,46,24,3150.00
2023-12-22,37,43,2840.00
2023-12-22,19,19,2790.00
2023-12-22,7,17,1955.00
2023-12-22,38,10,890.00
2023-12-22,6,6,690.00
2023-12-22,4,9,585.00
2023-12-22,8,4,580.00
2023-12-22,5,6,510.00
2023-12-22,39,3,345.00
2023-12-22,36,9,225.00
2023-12-21,1,1541,100810.00
2023-12-21,2,471,40415.00
2023-12-21,17,184,21435.00
2023-12-21,15,135,15900.00
2023-12-21,44,127,10280.00
2023-12-21,3,80,9350.00
2023-12-21,20,78,9045.00
2023-12-21,45,73,7375.00
2023-12-21,18,32,4780.00
2023-12-21,16,31,4635.00
2023-12-21,19,15,2210.00
2023-12-21,7,15,1775.00
2023-12-21,46,10,1390.00
2023-12-21,38,15,1335.00
2023-12-21,37,18,1185.00
2023-12-21,5,12,1040.00
2023-12-21,4,10,650.00
2023-12-21,6,3,370.00
2023-12-21,8,2,290.00
2023-12-21,36,5,125.00
2023-12-21,39,1,115.00
2023-12-20,1,1408,92030.00
2023-12-20,2,443,38075.00
2023-12-20,15,122,14305.00
2023-12-20,17,111,13090.00
2023-12-20,45,95,9575.00
2023-12-20,20,78,9045.00
2023-12-20,3,70,8250.00
2023-12-20,44,100,8060.00
2023-12-20,16,26,3840.00
2023-12-20,18,23,3405.00
2023-12-20,46,16,2170.00
2023-12-20,7,17,2030.00
2023-12-20,19,12,1740.00
2023-12-20,37,24,1560.00
2023-12-20,38,8,700.00
2023-12-20,5,7,615.00
2023-12-20,4,9,585.00
2023-12-20,6,3,345.00
2023-12-20,36,6,150.00
2023-12-20,8,1,145.00
2023-12-19,1,1108,72830.00
2023-12-19,2,357,30705.00
2023-12-19,17,101,11715.00
2023-12-19,15,94,10885.00
2023-12-19,44,111,9000.00
2023-12-19,45,80,8125.00
2023-12-19,3,53,6370.00
2023-12-19,20,44,5060.00
2023-12-19,16,32,4710.00
2023-12-19,18,31,4565.00
2023-12-19,37,31,2015.00
2023-12-19,7,16,1890.00
2023-12-19,46,11,1490.00
2023-12-19,19,9,1340.00
2023-12-19,4,13,860.00
2023-12-19,38,8,680.00
2023-12-19,8,4,580.00
2023-12-19,5,4,340.00
2023-12-19,39,2,230.00
2023-12-19,36,7,175.00
2023-12-18,1,924,60585.00
2023-12-18,2,282,24250.00
2023-12-18,15,113,13445.00
2023-12-18,17,77,8955.00
2023-12-18,44,83,6740.00
2023-12-18,45,63,6425.00
2023-12-18,3,55,6350.00
2023-12-18,16,31,4670.00
2023-12-18,20,35,4050.00
2023-12-18,18,20,2935.00
2023-12-18,46,13,1810.00
2023-12-18,7,14,1610.00
2023-12-18,19,7,1015.00
2023-12-18,37,12,795.00
2023-12-18,38,8,700.00
2023-12-18,4,8,520.00
2023-12-18,5,5,465.00
2023-12-18,8,2,325.00
2023-12-18,6,1,115.00
2023-12-18,39,1,115.00
2023-12-18,36,1,25.00
2023-12-17,1,1006,65975.00
2023-12-17,2,289,25005.00
2023-12-17,15,131,15515.00
2023-12-17,17,85,9875.00
2023-12-17,45,76,7650.00
2023-12-17,44,89,7240.00
2023-12-17,3,59,6960.00
2023-12-17,20,56,6515.00
2023-12-17,16,25,3695.00
2023-12-17,18,16,2390.00
2023-12-17,46,13,1690.00
2023-12-17,7,12,1380.00
2023-12-17,19,9,1375.00
2023-12-17,37,18,1185.00
2023-12-17,4,14,910.00
2023-12-17,38,8,700.00
2023-12-17,5,6,530.00
2023-12-17,6,2,255.00
2023-12-17,8,1,145.00
2023-12-17,36,3,75.00
2023-12-16,1,1507,98675.00
2023-12-16,2,480,41560.00
2023-12-16,17,161,19065.00
2023-12-16,15,152,18030.00
2023-12-16,44,152,12360.00
2023-12-16,3,88,10395.00
2023-12-16,45,77,7800.00
2023-12-16,20,66,7715.00
2023-12-16,16,47,7165.00
2023-12-16,18,37,5470.00
2023-12-16,46,16,2140.00
2023-12-16,19,13,1920.00
2023-12-16,7,16,1840.00
2023-12-16,37,25,1625.00
2023-12-16,4,22,1460.00
2023-12-16,8,7,1050.00
2023-12-16,5,8,700.00
2023-12-16,38,6,530.00
2023-12-16,6,1,115.00
2023-12-16,39,1,115.00
2023-12-16,36,1,25.00
2023-12-15,1,1268,83080.00
2023-12-15,2,454,39170.00
2023-12-15,15,136,16365.00
2023-12-15,17,114,13335.00
2023-12-15,44,120,10040.00
2023-12-15,3,78,9120.00
2023-12-15,45,81,8225.00
2023-12-15,16,38,5685.00
2023-12-15,20,43,5020.00
2023-12-15,18,23,3370.00
2023-12-15,7,17,2080.00
2023-12-15,46,13,1720.00
2023-12-15,19,11,1630.00
2023-12-15,37,21,1395.00
2023-12-15,4,18,1170.00
2023-12-15,38,11,935.00
2023-12-15,5,7,615.00
2023-12-15,8,2,290.00
2023-12-15,6,2,255.00
2023-12-15,39,2,255.00
2023-12-15,36,4,100.00
2023-12-14,1,1327,87005.00
2023-12-14,2,419,36215.00
2023-12-14,15,119,14085.00
2023-12-14,17,119,14060.00
2023-12-14,44,137,11140.00
2023-12-14,45,80,8150.00
2023-12-14,20,60,7000.00
2023-12-14,3,51,6040.00
2023-12-14,18,35,5180.00
2023-12-14,16,25,3695.00
2023-12-14,46,22,2950.00
2023-12-14,7,19,2285.00
2023-12-14,19,12,1845.00
2023-12-14,38,19,1675.00
2023-12-14,37,24,1605.00
2023-12-14,5,8,680.00
2023-12-14,4,8,520.00
2023-12-14,8,2,290.00
2023-12-14,39,2,230.00
2023-12-14,6,1,115.00
2023-12-13,1,1531,100535.00
2023-12-13,2,460,39500.00
2023-12-13,15,149,17510.00
2023-12-13,17,138,16095.00
2023-12-13,44,144,11660.00
2023-12-13,45,90,9050.00
2023-12-13,3,71,8365.00
2023-12-13,20,60,6950.00
2023-12-13,16,41,6295.00
2023-12-13,18,30,4455.00
2023-12-13,37,29,1990.00
2023-12-13,7,16,1865.00
2023-12-13,19,12,1775.00
2023-12-13,46,12,1650.00
2023-12-13,4,20,1315.00
2023-12-13,38,13,1125.00
2023-12-13,8,7,1015.00
2023-12-13,5,6,510.00
2023-12-13,39,2,230.00
2023-12-13,6,1,115.00
2023-12-13,36,2,50.00
2023-12-12,1,1344,88320.00
2023-12-12,2,348,30380.00
2023-12-12,15,160,18875.00
2023-12-12,17,131,15540.00
2023-12-12,44,100,8100.00
2023-12-12,45,77,7750.00
2023-12-12,20,52,6030.00
2023-12-12,3,47,5605.00
2023-12-12,18,25,3730.00
2023-12-12,16,21,3185.00
2023-12-12,46,16,2140.00
2023-12-12,37,26,1690.00
2023-12-12,19,11,1630.00
2023-12-12,7,9,1035.00
2023-12-12,4,13,875.00
2023-12-12,5,10,850.00
2023-12-12,38,6,510.00
2023-12-12,8,1,145.00
2023-12-12,39,1,115.00
2023-12-12,6,1,115.00
2023-12-12,36,4,100.00
2023-12-11,1,1058,69385.00
2023-12-11,2,346,29650.00
2023-12-11,15,115,13625.00
2023-12-11,17,96,11440.00
2023-12-11,45,84,8525.00
2023-12-11,44,101,8180.00
2023-12-11,3,66,7815.00
2023-12-11,20,45,5225.00
2023-12-11,18,33,5030.00
2023-12-11,16,31,4670.00
2023-12-11,46,15,1980.00
2023-12-11,7,13,1520.00
2023-12-11,19,9,1305.00
2023-12-11,4,13,845.00
2023-12-11,37,12,810.00
2023-12-11,5,7,615.00
2023-12-11,6,5,575.00
2023-12-11,38,5,445.00
2023-12-11,8,2,290.00
2023-12-11,39,1,115.00
2023-12-11,36,2,50.00
2023-12-10,1,1629,106320.00
2023-12-10,2,473,40525.00
2023-12-10,15,203,24420.00
2023-12-10,17,128,14920.00
2023-12-10,45,134,13575.00
2023-12-10,44,165,13380.00
2023-12-10,3,78,9095.00
2023-12-10,20,67,7730.00
2023-12-10,16,32,4675.00
2023-12-10,18,23,3440.00
2023-12-10,46,18,2370.00
2023-12-10,19,14,2065.00
2023-12-10,37,22,1460.00
2023-12-10,8,9,1340.00
2023-12-10,4,18,1185.00
2023-12-10,7,8,920.00
2023-12-10,5,9,785.00
2023-12-10,38,6,530.00
2023-12-10,39,3,370.00
2023-12-10,6,1,115.00
2023-12-10,36,2,50.00
2023-12-09,1,1430,93130.00
2023-12-09,2,433,37225.00
2023-12-09,15,172,20330.00
2023-12-09,17,154,18110.00
2023-12-09,44,146,11780.00
2023-12-09,45,114,11500.00
2023-12-09,20,82,9480.00
2023-12-09,3,72,8430.00
2023-12-09,16,38,5720.00
2023-12-09,18,25,3660.00
2023-12-09,19,15,2210.00
2023-12-09,46,14,1820.00
2023-12-09,37,27,1755.00
2023-12-09,7,15,1725.00
2023-12-09,5,10,850.00
2023-12-09,4,13,845.00
2023-12-09,8,5,760.00
2023-12-09,6,5,575.00
2023-12-09,38,6,510.00
2023-12-09,39,3,345.00
2023-12-09,36,7,175.00
2023-12-08,1,998,65335.00
2023-12-08,2,297,25445.00
2023-12-08,15,101,11915.00
2023-12-08,17,89,10360.00
2023-12-08,3,71,8440.00
2023-12-08,20,55,6425.00
2023-12-08,44,77,6220.00
2023-12-08,45,41,4125.00
2023-12-08,16,20,2970.00
2023-12-08,18,20,2900.00
2023-12-08,46,15,2040.00
2023-12-08,7,8,920.00
2023-12-08,37,12,780.00
2023-12-08,4,12,780.00
2023-12-08,19,4,580.00
2023-12-08,5,6,510.00
2023-12-08,8,2,290.00
2023-12-08,38,3,255.00
2023-12-08,36,10,250.00
2023-12-08,6,2,230.00
2023-12-07,1,1123,73355.00
2023-12-07,2,361,31065.00
2023-12-07,15,119,14035.00
2023-12-07,17,111,13290.00
2023-12-07,44,101,8340.00
2023-12-07,3,70,8175.00
2023-12-07,45,79,7950.00
2023-12-07,20,60,7025.00
2023-12-07,18,28,4165.00
2023-12-07,16,17,2640.00
2023-12-07,19,11,1700.00
2023-12-07,46,10,1300.00
2023-12-07,5,13,1105.00
2023-12-07,7,9,1035.00
2023-12-07,38,11,935.00
2023-12-07,37,14,910.00
2023-12-07,8,4,580.00
2023-12-07,4,6,390.00
2023-12-07,39,3,345.00
2023-12-07,6,1,115.00
2023-12-07,36,1,25.00
2023-12-06,1,699,45675.00
2023-12-06,2,201,17185.00
2023-12-06,17,86,10090.00
2023-12-06,15,49,5685.00
2023-12-06,45,46,4825.00
2023-12-06,44,55,4420.00
2023-12-06,3,36,4165.00
2023-12-06,20,27,3130.00
2023-12-06,18,18,2750.00
2023-12-06,16,13,1990.00
2023-12-06,46,6,780.00
2023-12-06,37,10,680.00
2023-12-06,38,7,595.00
2023-12-06,5,7,595.00
2023-12-06,4,8,520.00
2023-12-06,19,3,470.00
2023-12-06,7,4,460.00
2023-12-06,36,2,50.00
2023-12-05,1,626,41095.00
2023-12-05,2,159,13695.00
2023-12-05,15,83,9845.00
2023-12-05,17,59,6860.00
2023-12-05,44,76,6080.00
2023-12-05,3,45,5225.00
2023-12-05,16,27,4020.00
2023-12-05,20,26,3040.00
2023-12-05,45,29,2950.00
2023-12-05,18,20,2935.00
2023-12-05,7,9,1035.00
2023-12-05,4,13,860.00
2023-12-05,19,5,725.00
2023-12-05,37,8,535.00
2023-12-05,46,4,520.00
2023-12-05,39,3,345.00
2023-12-05,6,2,230.00
2023-12-05,5,2,170.00
2023-12-05,38,2,170.00
2023-12-05,8,1,145.00
2023-12-05,36,1,25.00
2023-12-04,1,659,43075.00
2023-12-04,2,195,16955.00
2023-12-04,17,73,8495.00
2023-12-04,15,60,7175.00
2023-12-04,3,43,5170.00
2023-12-04,44,60,4940.00
2023-12-04,45,36,3675.00
2023-12-04,16,18,2750.00
2023-12-04,20,23,2670.00
2023-12-04,18,12,1775.00
2023-12-04,46,13,1720.00
2023-12-04,19,7,1015.00
2023-12-04,8,5,795.00
2023-12-04,37,11,730.00
2023-12-04,7,5,575.00
2023-12-04,4,6,390.00
2023-12-04,38,3,255.00
2023-12-04,6,2,230.00
2023-12-04,5,2,190.00
2023-12-04,39,1,115.00
2023-12-04,36,1,25.00
2023-12-03,1,1405,91925.00
2023-12-03,2,452,39120.00
2023-12-03,15,154,18135.00
2023-12-03,17,147,17255.00
2023-12-03,44,138,11140.00
2023-12-03,3,83,9845.00
2023-12-03,45,80,8125.00
2023-12-03,20,66,7690.00
2023-12-03,16,46,6740.00
2023-12-03,18,42,6300.00
2023-12-03,19,13,1885.00
2023-12-03,4,21,1410.00
2023-12-03,7,12,1405.00
2023-12-03,37,19,1250.00
2023-12-03,46,9,1200.00
2023-12-03,8,5,760.00
2023-12-03,5,8,680.00
2023-12-03,39,4,460.00
2023-12-03,6,2,230.00
2023-12-03,36,5,125.00
2023-12-02,1,1233,80775.00
2023-12-02,2,320,27580.00
2023-12-02,15,144,17185.00
2023-12-02,17,130,15300.00
2023-12-02,44,116,9340.00
2023-12-02,45,80,8075.00
2023-12-02,3,57,6555.00
2023-12-02,20,57,6555.00
2023-12-02,16,28,4165.00
2023-12-02,18,24,3550.00
2023-12-02,46,18,2430.00
2023-12-02,19,13,1920.00
2023-12-02,7,14,1635.00
2023-12-02,37,16,1070.00
2023-12-02,4,14,910.00
2023-12-02,38,9,765.00
2023-12-02,5,8,700.00
2023-12-02,8,4,615.00
2023-12-02,6,3,345.00
2023-12-02,36,1,25.00
2023-12-01,1,879,57720.00
2023-12-01,2,325,28125.00
2023-12-01,17,122,14230.00
2023-12-01,15,116,13890.00
2023-12-01,3,70,8275.00
2023-12-01,45,62,6275.00
2023-12-01,44,76,6180.00
2023-12-01,20,47,5505.00
2023-12-01,16,25,3660.00
2023-12-01,18,24,3550.00
2023-12-01,46,16,2080.00
2023-12-01,37,27,1770.00
2023-12-01,7,13,1520.00
2023-12-01,19,8,1195.00
2023-12-01,4,11,715.00
2023-12-01,38,6,510.00
2023-12-01,5,4,360.00
2023-12-01,6,3,345.00
2023-12-01,39,2,230.00
2023-12-01,8,1,145.00
2023-12-01,36,1,25.00
2023-11-30,1,768,50220.00
2023-11-30,2,249,21605.00
2023-11-30,15,102,12005.00
2023-11-30,17,88,10345.00
2023-11-30,3,64,7685.00
2023-11-30,45,60,6050.00
2023-11-30,44,67,5420.00
2023-11-30,16,25,3765.00
2023-11-30,20,32,3705.00
